gene,validation_g,validation_var,expression_eligible,mouse_pooled_g,human_hedges_g
ALDH18A1,0.6343836324651572,0.6716030423671205,True,1.774808787613629,-0.2003439625373574
ALDH5A1,-0.9955708022929362,0.7136543730270144,True,-0.1266706714122084,-1.4079789560194629
ALDH6A1,-1.3725615345593982,0.777423226153718,True,-0.2132336790106112,-0.1672283768642838
ALDH7A1,-0.6352158633148349,0.6716785137862008,True,0.6441897119335398,0.1924529373139164
ALDH9A1,-1.1695583433402452,0.7405619084626271,True,-0.6441668951306311,1.8464036818525773
ALG11,2.1935391708299,0.9865438638546518,True,0.4373733052471201,-0.0641101819644404
ALG12,0.1431367420472752,0.6443205804945649,True,1.1327607541895912,0.7073765232464146
ALG14,1.0912797952646736,0.7279208279680649,True,-0.0304217744281191,0.3207925172931125
ALG2,-0.2657369835035113,0.647901153171539,True,0.0405432627940077,0.2418135528022029
ALG3,-0.42500038943476864,0.6557589522156932,True,1.497970770095252,1.1607042627308215
ALG5,-0.6787154991802997,0.6757610520591117,True,1.5684867782140492,0.5418772850791638
ALG6,0.9940332330692784,0.7134358620318688,True,-0.2842193164293569,0.3226010503574084
ALG8,-0.15371747360778804,0.6445449329780258,True,1.4436691988861023,0.147523974398549
ALG9,0.26238280378912915,0.6477746239803033,True,0.2819580005342201,-0.1641675231835433
ALKBH1,0.2818676405597089,0.6485320976281927,True,1.1532364396066404,0.5736266260854258
ALKBH3,-0.28355016442420206,0.6486000496960709,True,1.3858484874198351,0.4594043162579855
ALKBH4,0.06680510032137955,0.6431759229592108,True,1.031593625954308,0.3995893313876394
ALKBH5,-1.8891642791855725,0.8977815481250532,True,-0.3011533914882081,0.0959451147988105
ALKBH6,-1.1082579405744513,0.7305882616318803,True,0.0135100678272687,0.6848295142500312
ALKBH7,1.8441460515222576,0.8857767613817953,True,0.7706787072060013,0.9726487910769134
ALKBH8,-0.7883865017821092,0.6872538054423023,True,-0.2642573089382314,0.751680892940015
ALOX5,-0.8984538210002934,0.7005156620335734,True,0.2442536828428872,0.7644170644564333
ALPK1,-0.33601965716446,0.6509220864286372,True,0.0917583779717129,0.2504436856970657
ALPK3,-0.10200461165853225,0.6436003529142578,True,0.4935240462451267,0.856914262362126
ALPL,1.2987810760829914,0.7633451631136638,True,-1.5694042153430758,-0.4613091956973779
ALS2,0.17688642756023482,0.6450920577325017,True,-1.0945227279552814,-0.3493326240846519
ALS2CL,0.3718705916589295,0.6527348383529117,True,-0.8032629919358047,0.581000522904964
ALX4,0.8453484312878827,0.693900997877206,True,-0.4231037104120663,1.0320520904482444
AMBRA1,-0.6837771884840295,0.6762536602493661,True,-0.1660810267028874,-1.8824885445409936
AMDHD2,0.5712237546721739,0.6661640412786983,True,1.3077023439309583,-0.2388662706970614
AMFR,-0.03269506903707179,0.6429334976813814,True,1.7470351046996435,-0.0395172955155106
AMH,0.796239365199285,0.68814265190664,True,-0.2626494641982967,-0.4901605279974945
AMIGO1,0.9568129019003857,0.7082493520887884,True,-0.7183725434411489,0.3792371245772095
AMIGO2,0.1354287721992263,0.6441672108813851,True,-0.776705874276561,0.6213026817560124
AMMECR1,-0.09122953513499477,0.6434516305772106,True,0.2257096343804543,0.5856378662908357
AMMECR1L,0.302008003846853,0.6493720595991115,True,-0.2210304377298236,-0.0116062421603789
AMN1,-1.5652034651489424,0.8178472776653041,True,0.2741654668261005,-0.8612147407251741
AMOT,0.09532172796636632,0.6435061594158925,True,-1.3507475537254767,0.9582917103953924
AMOTL1,-0.07639979440203723,0.6432740663274767,True,-1.1523355229714354,0.3753320928090148
AMOTL2,0.9202730175557919,0.7033501733458031,True,-0.5780801839895431,0.1865003822033857
AMPH,-0.005655528606691537,0.642859427500273,True,-0.6454509118543833,0.0388604159154503
AMZ1,5.0148612529974494,2.4392023847725106,True,-0.9973830463010546,-0.7982575599898304
AMZ2,0.4188772423954404,0.6553898674426293,True,0.6879966663934692,0.4862758503854418
ANAPC1,-0.21215392391959148,0.6460720919596058,True,-0.2312857843159301,1.3115019570957624
ANAPC11,-0.331878715085145,0.6507245343947549,True,0.6423147989516893,1.960600116346353
ANAPC13,-0.1997922463298208,0.6457083529781084,True,1.9336009972391028,0.3293482571255726
ANAPC16,1.209862802883867,0.7474120001287148,True,1.173634347089706,2.192031566346162
ANAPC2,-0.2907895084327556,0.6488970384438975,True,-1.484946780664006,-0.791901780289293
ANAPC4,-0.8546846780373167,0.695034707062268,True,0.2783621170417913,0.2334189589883052
ANAPC5,0.9015787097609966,0.700917440706736,True,-0.7387521328466656,0.0388729329694727
ANAPC7,0.021632870244333816,0.6428905700767863,True,-0.2855793030380809,0.4164599973283495
ANGEL1,-0.30822295441144776,0.6496429564018659,True,0.2441114078819034,0.2977197857589044
ANGEL2,0.2244301946342876,0.6464549223045418,True,-0.8932109935040696,-0.1969414025153606
ANGPT1,-0.4431353225359984,0.6568834938627918,True,-0.1281165721501414,0.4964712453919507
ANGPT2,-0.6892394911675868,0.6767893625846396,True,4.25790202479203,0.1282891985770229
ANGPTL2,-0.42682204848848393,0.6558697900768504,True,-0.9534327657376216,1.2135106051245306
ANGPTL4,-0.6947203581421676,0.677331169715513,True,3.0953896422169094,-0.7998088230606795
ANGPTL7,0.9087469564626148,0.7018443593485761,True,0.5436795564396759,-0.1059944045874034
ANKFY1,-0.457595965100052,0.657813861948275,True,0.1484038504400318,-1.21101461844977
ANKIB1,-0.6480303847241383,0.6728530985375512,True,-0.0914602361443591,-0.4337812163680502
ANKLE2,-0.5118083055694401,0.661567695832133,True,-0.464395911729431,0.2748801513701651
ANKMY2,0.8681208941989567,0.6966881347817712,True,-0.0903645726518486,0.4408881472590323
ANKRA2,-0.4459425071474079,0.657061765691494,True,0.1571011813463828,0.0530234541181272
ANKRD10,-0.008851926268081362,0.6428627397570469,True,-1.2436136961688578,1.100987486407017
ANKRD11,-0.8555407530404514,0.6951392842937874,True,-0.79161075627165,-0.7639104685087139
ANKRD12,0.4325324217365897,0.6562203068466657,True,-0.6477744842473002,0.5223005375968446
ANKRD13A,-0.31990554514645364,0.6501671112725321,True,0.2156535190245773,0.3830885810125309
ANKRD13C,-0.44766489488194555,0.6571717041506903,True,-0.7556963258466637,-0.849166827634965
ANKRD16,0.022121509739386987,0.6428920972280822,True,-0.2355252430202715,-0.0444894360017953
ANKRD23,0.12539414033144694,0.6439802636021045,True,-0.1605955776381101,-1.1252139693024046
