GSE199460__GSE210776,GSE199460__GSE95401,GSE199460__GSE279183,GSE210776__GSE95401,GSE210776__GSE279183,GSE95401__GSE279183,pooled_mouse__GSE279183,mean_within_mouse,mean_individual_mouse_human,within_minus_individual_cross,within_minus_pooled_cross,n_genes
0.4199931163712146,0.2163544068686767,0.1050677047862361,-0.06010707301762061,0.1187228597061039,0.04512474002548456,0.13001295559001,0.1920801500740902,0.08963843483927486,0.10244171523481535,0.06206719448408021,7583
0.21797958838982712,0.39757355693817265,0.1283520891241525,0.11878630429186769,0.054785872690357985,0.13128806643442972,0.15623537374774368,0.2447798165399558,0.10480867608298006,0.13997114045697576,0.08854444279221213,7657
0.4244514071496475,0.1196679000053926,0.030916896790938952,0.041668754270367134,0.06004289560191513,0.08647854946792842,0.07635729349310856,0.1952626871418024,0.05914611395359417,0.13611657318820822,0.11890539364869383,7492
,,,,,,,,,,,0
0.37886415239398796,0.22000044088229156,0.03598737141708583,0.06407548935391764,0.07941703071015137,-0.011323087477256827,0.049147116645301546,0.22098002754339904,0.03469377154999346,0.1862862559934056,0.1718329108980975,7498
0.1956063752375066,0.18176104829945816,0.16459888936628975,-0.01858590772949171,0.1050748578782891,0.07692784493612834,0.18594331360852134,0.11959383860249101,0.11553386406023573,0.004059974542255276,-0.06634947500603033,7502
0.41897207897770994,0.28079681471526563,0.09742197416955556,0.14692596905390284,0.10602897686900742,0.15789463424785277,0.17243238149555584,0.28223162091562615,0.12044852842880525,0.16178309248682088,0.1097992394200703,7565
0.4394995834789491,0.14737339582572354,0.11394402738223229,0.07108385696946469,0.10203837198690205,0.1189291892138339,0.16359547913363062,0.21931894542471245,0.11163719619432273,0.10768174923038971,0.055723466291081825,7533
0.4899797295462378,0.2613289099819727,0.10661986640773832,0.04602588140344292,0.14449649353924915,0.0019555626876803255,0.10908571997520274,0.26577817364388445,0.08435730754488925,0.18142086609899521,0.15669245366868173,7629
0.47350353430920805,0.4391082358179151,0.09691185509961456,0.2712961539628608,0.08259118250818524,0.11564411067261919,0.13211356178282416,0.3946359746966613,0.09838238276013966,0.2962535919365216,0.26252241291383716,7650
0.4237635972994831,0.32462413440936666,0.07046791305231874,0.32297202807559156,0.09506104958574976,0.21767124759547357,0.17632851687225212,0.3571199199281471,0.1277334034111807,0.22938651651696643,0.180791403055895,7452
0.4390263218399275,0.3220928685924298,0.0840565012065869,0.24023097703707974,0.05385205754728165,0.09931867412655943,0.09545268795004681,0.333783389156479,0.079075744293476,0.254707644863003,0.23833070120643218,7551
0.23713161141349143,0.36317299120512003,0.10224412069190479,0.16120552470030589,0.08972789545493948,0.15904264657147066,0.17288881875540357,0.2538367091063058,0.11700488757277165,0.13683182153353413,0.08094789035090222,7650
0.45550834867386375,0.22998224654070312,0.03592275763445574,0.2651593116352776,0.06640691661574008,0.1364039481214331,0.11249332346744398,0.3168833022832815,0.0795778741238763,0.2373054281594052,0.2043899788158375,7145
0.5085223319761191,0.34015561057825766,0.08920369360547312,0.22686460381367726,0.0849971987286416,0.14314325482687704,0.13804010053633434,0.35851418212268465,0.10578138238699726,0.2527327997356874,0.22047408158635032,7470
0.5246904351697735,0.17543782888391052,0.10573683669289986,0.08009841085054266,0.04000500700246517,0.12887403968284272,0.12702342032167158,0.26007555830140894,0.09153862779273592,0.16853693050867302,0.13305213797973736,7600
,,,,,,,,,,,0
,,,,,,,,,,,0
0.31831302461799427,0.4380827839122099,0.17109522555614984,0.1356583411766203,0.07624726099402901,0.143654438568365,0.18470366299124016,0.2973513832356081,0.13033230837284795,0.16701907486276016,0.11264772024436795,7684
0.47583417623255264,0.359973409671519,0.17518068818251128,0.15114138926839046,0.07442925107673291,0.14311752689793739,0.1702690128285087,0.3289829917241541,0.1309091553857272,0.19807383633842687,0.15871397889564537,7662
0.45056060755722643,0.3450565716823475,0.021793590815219626,0.26259426385165296,0.09921092586886719,0.05821662398858789,0.08296422153227634,0.3527371476970756,0.0597403802242249,0.2929967674728507,0.26977292616479925,7547
0.5601722450544132,0.28742290931825976,0.09390306328998409,0.26409427856788187,0.11600972274724736,0.1787812125878163,0.17685982726100655,0.3705631443135183,0.12956466620834925,0.24099847810516903,0.19370331705251173,7629
0.2282895906669358,0.3509727891151131,0.1309665244239286,0.0161287033785117,0.06458797975724412,0.15532737881992045,0.14483263182092201,0.19846369438685352,0.11696062766703104,0.08150306671982248,0.0536310625659315,7618
0.29916178966710244,0.19099509182396796,0.18141042561801912,-0.0907358680510582,0.09255904884545854,0.031057738943948855,0.14375470889194975,0.1331403378133374,0.1016757378024755,0.03146460001086189,-0.01061437107861235,7608
0.4469731933124186,0.3399780995252188,0.11991899728807778,0.284952823106411,0.08889245017025264,0.17571926416240388,0.17489368797574673,0.35730137198134954,0.12817690387357808,0.22912446810777146,0.1824076840056028,7574
0.25700709115484965,0.26013299590570765,0.1491054500335674,-0.035236327478037684,0.03195509914341331,0.10140847551314107,0.13725116603712645,0.16063458652750656,0.09415634156337394,0.06647824496413263,0.023383420490380113,7652
