rho_pooled_mouse,rho_original_human,n_genes
-0.05146314338430277,0.08985021659209944,6584.0
-0.011332258827547726,0.10475856975760259,6598.0
-0.050671367637686454,0.0594019449131617,6604.0
-0.03746626123795742,0.006196001847847734,6588.0
0.00922931766554997,-0.04599403976711591,6558.0
0.0033021047491430967,-0.08565328680282164,6562.0
-0.04808812620713807,0.027009948752133153,6578.0
-0.043940611023021985,-0.06160509989173645,6587.0
0.0327743451246604,0.10843393825035724,6576.0
0.05009142366469652,0.006260686798542201,6580.0
-0.007074108760907619,-0.004994617883910741,6561.0
-0.01931843901858838,-0.0133603284401219,6585.0
-0.06379264120489393,0.04434242691826718,6546.0
0.010718355260381719,0.01955730045370808,6591.0
-0.06343598928616082,0.009695053124384564,6590.0
-0.0421764000783673,0.028372191645056277,6561.0
-0.05850607086170218,0.010968536571788647,6567.0
-0.009488536325263544,0.05672379021756176,6589.0
-0.03572577331331019,-0.14687676949484266,6578.0
-0.06633356925880055,0.028087776192785123,6585.0
-0.04382442377773951,0.008780883898673873,6585.0
0.04751477967897102,0.033379489588241204,6600.0
-0.06215452501248713,-0.02960997703380712,6569.0
0.014159917670335448,-0.14141396671769274,6560.0
-0.012126111219123376,-0.03446721577544884,6586.0
0.02265928999709712,0.05512040815190772,6588.0
0.03254144727869262,-0.0012441796598998377,6557.0
0.002571479855167846,0.08011859818425936,6588.0
-0.06514745206537585,0.02418750853882927,6574.0
0.0058329610026270325,0.05055560063486841,6608.0
-0.028233361680910056,0.07134432267819216,6581.0
-0.05250835083159005,-0.0033096992135612643,6576.0
-0.11740867297321651,-0.046077684407497314,6570.0
0.028312560591585264,-0.05235134957200198,6599.0
-0.06134994281937839,-0.05696714926891727,6581.0
-0.04193121585463909,0.05415627287723981,6584.0
-0.048221105613658145,-0.04012463155753617,6588.0
-0.06614493528558303,0.015146786218890337,6599.0
-0.03226524812250548,-0.016180277793905466,6592.0
0.0145972270401097,-0.11370376788576536,6599.0
-0.04737631561535856,-0.12871928517815343,6580.0
-0.013769765702014306,-0.08022432630200993,6552.0
0.0022451544136743444,0.01888870555862127,6598.0
0.012753988941625735,0.1426536557918717,6529.0
-0.05236234019756867,-0.0220412511707654,6574.0
-0.026911605549935148,0.040735259085068774,6582.0
-0.0616932329934277,-0.05476992327644486,6560.0
-0.03997175717815844,-0.00036821005891392333,6572.0
-0.013823191184170375,-0.0803247458247721,6580.0
-0.08831728142943508,-0.10984435167658464,6594.0
0.04352005992008859,-0.013778036133127726,6564.0
-0.08375422265717558,-0.10239802441858148,6551.0
-0.02307017878384172,0.046034834950814056,6564.0
-0.06484125759507058,-0.08426832347158766,6501.0
0.024229527923831772,-0.005079674565167437,6591.0
-0.03746175346338107,0.06766138267303058,6585.0
-0.08293472845300491,0.024867975778770975,6572.0
-0.0257012494135819,0.060004319590093544,6602.0
-0.011900692457847598,-0.03473908758899294,6589.0
0.03612410144769125,0.0016331546272563694,6586.0
-0.08442534332386004,-0.015470703248420096,6563.0
-0.033048952710424524,0.04564055164854531,6525.0
-0.011966213802836412,-0.017510028799983778,6545.0
-0.010540707855133162,-0.004797917954830738,6588.0
-0.012401343861990384,-0.04292740020931629,6539.0
0.01559381636886767,-0.046466073492820545,6581.0
-0.04281013689701328,-0.0009261170849124341,6588.0
-0.036136358803686194,0.042212253958531065,6573.0
-0.04899673729723463,-0.0012093054976393455,6568.0
-0.00215948123766758,0.07516506573616685,6592.0
0.044595356214922686,-0.023578892033243537,6580.0
-0.044144047075855494,-0.016550169374523947,6595.0
-0.044678732882565256,0.03548107722554272,6536.0
-0.0075523034044913855,-0.06242636652263468,6571.0
-0.02148769782459399,0.0189865025233313,6587.0
-0.03273106237377332,0.0326834904618746,6520.0
-0.027625353514997668,-0.02473414553522696,6597.0
0.02776148174710719,-0.039736553516970405,6568.0
0.04943082434003358,0.22326616426701615,6502.0
0.014841986309241268,0.04464649273897717,6597.0
0.04222711629305319,0.047762510996310265,6567.0
-0.000646117480597219,0.03881230866818309,6536.0
