gene,validation_g,validation_var,expression_eligible,mouse_pooled_g,human_hedges_g
AKAP8,1.0917454985970694,0.6326590194755803,True,-1.8462277262946336,-1.2392476270165658
AKAP8L,-0.018494480788164045,0.5333618371516353,True,-1.5016074274311615,-3.137033579975101
AKAP9,-0.6775784057142342,0.5715927079908536,True,-0.6574378601541385,-0.2895324642494801
AKIRIN1,-0.5075619211659456,0.5548015919848055,True,-0.8115147018574772,-1.1052360207892382
AKIRIN2,-0.08832804248858006,0.5339834869241553,True,-0.3121023129888473,0.8151383626256423
AKNA,-0.2059793627479839,0.5368689581565055,True,0.5325675875523131,-0.1518558260225559
AKR1A1,-0.7690741627868959,0.582622922322197,True,1.143187113094693,1.320077036975012
AKTIP,-0.3870531826492407,0.5458175138499088,True,-1.030532778219065,-0.20232912094196
ALAD,-0.025256066769850965,0.5333864890757236,True,1.4838273385127474,0.2730851117944798
ALCAM,-0.9007702052070454,0.6009489135490619,True,-0.0159418327641516,-0.3296082356254767
ALDH18A1,-0.37236696463085606,0.5448880963623665,True,1.774808787613629,-0.2003439625373574
ALDH5A1,-0.7904903838086322,0.5854062539078265,True,-0.1266706714122084,-1.4079789560194629
ALDH6A1,-1.175669130235615,0.648516491982414,True,-0.2132336790106112,-0.1672283768642838
ALDH7A1,-0.09366178248266739,0.5340643774581525,True,0.6441897119335398,0.1924529373139164
ALDH9A1,-0.4030299524907394,0.5468694285503907,True,-0.6441668951306311,1.8464036818525773
ALG11,-0.4657816361089459,0.5514127110446939,True,0.4373733052471201,-0.0641101819644404
ALG12,-1.092969497788309,0.632881860257969,True,1.1327607541895912,0.7073765232464146
ALG14,-0.3017946184379876,0.5409233326431775,True,-0.0304217744281191,0.3207925172931125
ALG2,0.24714909744924138,0.5384235563641645,True,0.0405432627940077,0.2418135528022029
ALG3,-0.42003484953648873,0.548035772902095,True,1.497970770095252,1.1607042627308215
ALG5,0.19722260275346784,0.5365747295864043,True,1.5684867782140492,0.5418772850791638
ALG6,0.6981217189788662,0.5739478278758339,True,-0.2842193164293569,0.3226010503574084
ALG8,0.5405368653392866,0.5576816752325685,True,1.4436691988861023,0.147523974398549
ALG9,-0.4011436246132163,0.5467430172973191,True,0.2819580005342201,-0.1641675231835433
ALKBH1,-0.1372126901717746,0.5349022768620146,True,1.1532364396066404,0.5736266260854258
ALKBH3,-0.5077322022401323,0.5548159990993012,True,1.3858484874198351,0.4594043162579855
ALKBH4,0.45332523528332147,0.5504586474120565,True,1.031593625954308,0.3995893313876394
ALKBH5,-0.2524170689483323,0.5386428647247056,True,-0.3011533914882081,0.0959451147988105
ALKBH6,-0.23077173703487538,0.5377712995511744,True,0.0135100678272687,0.6848295142500312
ALKBH7,0.1304237750852074,0.5347508634256231,True,0.7706787072060013,0.9726487910769134
ALKBH8,-1.8110639149266545,0.806662708662455,True,-0.2642573089382314,0.751680892940015
ALPK1,-0.4114691502585871,0.547442238467877,True,0.0917583779717129,0.2504436856970657
ALPK3,0.2699420009488248,0.5394057236563546,True,0.4935240462451267,0.856914262362126
ALPL,0.024088476802624017,0.5333816878928892,True,-1.5694042153430758,-0.4613091956973779
ALS2,0.45936394414115217,0.5509179360980763,True,-1.0945227279552814,-0.3493326240846519
ALS2CL,-0.16383123991543214,0.5355700562643523,True,-0.8032629919358047,0.581000522904964
AMBRA1,0.27906716917622126,0.5398232070760025,True,-0.1660810267028874,-1.8824885445409936
AMDHD2,0.025189475289855778,0.5333862091387815,True,1.3077023439309583,-0.2388662706970614
AMFR,-0.005708222296914042,0.5333360486501493,True,1.7470351046996435,-0.0395172955155106
AMH,0.3320929279976546,0.5425238094021713,True,-0.2626494641982967,-0.4901605279974945
AMIGO1,-0.07264781905061733,0.533773142134401,True,-0.7183725434411489,0.3792371245772095
AMMECR1,-0.33140990672561177,0.5424860438563233,True,0.2257096343804543,0.5856378662908357
AMMECR1L,0.19368944084078188,0.5364596332911012,True,-0.2210304377298236,-0.0116062421603789
AMN1,-0.3665095156909792,0.5445274354243363,True,0.2741654668261005,-0.8612147407251741
AMOT,0.4050072857633016,0.5470025751267797,True,-1.3507475537254767,0.9582917103953924
AMOTL1,-0.3086739881119111,0.541273302578076,True,-1.1523355229714354,0.3753320928090148
AMOTL2,-0.3518544145922411,0.5436501274223374,True,-0.5780801839895431,0.1865003822033857
AMZ1,0.09247549478868582,0.5340459764280343,True,-0.9973830463010546,-0.7982575599898304
AMZ2,0.31637903183025917,0.541674640981821,True,0.6879966663934692,0.4862758503854418
ANAPC1,-0.5970924215817464,0.5630432799925295,True,-0.2312857843159301,1.3115019570957624
ANAPC11,0.9148377138680537,0.6030773368929438,True,0.6423147989516893,1.960600116346353
ANAPC13,0.054995560801443265,0.5335853759756555,True,1.9336009972391028,0.3293482571255726
ANAPC16,0.6471711150313013,0.5682358710109048,True,1.173634347089706,2.192031566346162
ANAPC2,-1.463241123180531,0.7117562153805518,True,-1.484946780664006,-0.791901780289293
ANAPC4,-0.626325202870519,0.5660236049792331,True,0.2783621170417913,0.2334189589883052
ANAPC5,0.28128766648464315,0.5399268959430313,True,-0.7387521328466656,0.0388729329694727
ANAPC7,-0.8024969957241552,0.5870001190121912,True,-0.2855793030380809,0.4164599973283495
ANGEL1,1.4458707269766053,0.7075451799273215,True,0.2441114078819034,0.2977197857589044
ANGEL2,0.6033304965276659,0.5636673073366933,True,-0.8932109935040696,-0.1969414025153606
ANGPT1,0.20522825479426193,0.5368432197138249,True,-0.1281165721501414,0.4964712453919507
ANGPT2,0.47540201589164977,0.5521672563928204,True,4.25790202479203,0.1282891985770229
ANGPTL2,-0.054270254314463626,0.533578771708613,True,-0.9534327657376216,1.2135106051245306
ANGPTL4,0.3207490767571505,0.5419066641867137,True,3.0953896422169094,-0.7998088230606795
ANKFY1,-0.9680510149342021,0.6114268972929282,True,0.1484038504400318,-1.21101461844977
ANKIB1,-0.31201353850537994,0.5414460373508874,True,-0.0914602361443591,-0.4337812163680502
ANKLE2,-0.13723550492184666,0.5349027986509295,True,-0.464395911729431,0.2748801513701651
ANKMY2,-0.6567153642709445,0.56927292247246,True,-0.0903645726518486,0.4408881472590323
ANKRA2,1.094572122983989,0.633174011034473,True,0.1571011813463828,0.0530234541181272
ANKRD10,1.6482109913491363,0.7597166226670086,True,-1.2436136961688578,1.100987486407017
ANKRD11,0.07538070726509093,0.5338068542523154,True,-0.79161075627165,-0.7639104685087139
ANKRD12,0.23278368425475024,0.5378490203046012,True,-0.6477744842473002,0.5223005375968446
ANKRD13A,-0.6231798806795811,0.5656960969736514,True,0.2156535190245773,0.3830885810125309
ANKRD13C,-0.43554572632254246,0.5491416733098192,True,-0.7556963258466637,-0.849166827634965
ANKRD16,0.43469825012855257,0.5490802140554021,True,-0.2355252430202715,-0.0444894360017953
ANKRD23,0.1545775797432552,0.5353245190132735,True,-0.1605955776381101,-1.1252139693024046
ANKRD27,-0.6242923763480701,0.5658117475971933,True,-0.6048773917995218,-0.7631042612247301
ANKRD29,-1.2106305959734143,0.6554688699922453,True,-2.523768197744626,0.286676582824573
ANKRD33B,1.0794413719838325,0.6304328062958615,True,0.3773687040410858,-1.4054039146287838
ANKRD35,0.4270785137839263,0.5485330047446573,True,0.6941086238088459,-0.0789456079259049
ANKRD37,1.303391226164676,0.6749023907035882,True,1.784888136077336,0.663696777614403
ANKRD40,-0.47231400818661595,0.5519233768607755,True,-1.3662412425624175,1.4553006100429062
ANKRD42,0.9255428754563381,0.6047191345256655,True,0.3894044983696084,-0.4577785398704073
ANKRD46,-0.9449177485431945,0.6077391292926616,True,0.3607981583775851,-0.1885730302650802
ANKRD49,-0.7473541284353646,0.5798781827741153,True,0.260754734069975,1.539546651535564
ANKRD50,0.8324891034302289,0.5910865089441721,True,-1.6833431605476854,1.129444382689394
ANKRD54,-0.61335281547795,0.5646834730212273,True,0.1092749996603094,-0.4518821862298068
ANKRD6,-0.25886930368425703,0.538917776365831,True,-1.6819391059018716,-0.1152228199834078
ANKRD9,1.0460157361514923,0.6245124100230457,True,-0.1353428877495874,0.2755982324676069
ANKS3,-0.29407007029406296,0.5405397671868962,True,-0.8436787190466956,-0.7819447680872325
