GSE199460__GSE210776,GSE199460__GSE95401,GSE199460__GSE279183,GSE199460__Macnair_All_EC,GSE210776__GSE95401,GSE210776__GSE279183,GSE210776__Macnair_All_EC,GSE95401__GSE279183,GSE95401__Macnair_All_EC,GSE279183__Macnair_All_EC,mean_within_mouse,mean_mouse_human_first,mean_mouse_human_validation,mean_mouse_human_all,within_minus_all_cross,pooled_mouse__GSE279183,pooled_mouse__Macnair_All_EC,n_genes
0.560528643768745,0.33417819925353415,0.09058408051452427,0.02494869187437085,0.2872497166175525,0.1496415524964848,0.0293762035452024,0.18432148415489652,-0.07054211250092533,0.03657690061292059,0.39398551987994385,0.14151570572196853,-0.005405739027117361,0.06805498334742559,0.32593053653251824,0.1878517074669218,-0.009046407734315393,6600
0.5772112740467291,0.3325765890843803,0.015836704987874078,-0.008339460299017956,0.303526625382654,0.06493929372561137,-0.020632852289687593,0.09663955525293837,-0.043221387133753744,-0.0013927748884178838,0.40443816283792117,0.05913851798880795,-0.024064566574153096,0.017536975707327422,0.38690118713059374,0.08740888772443821,-0.03502905042199777,6537
0.34750582372520356,0.3484712109872337,0.03585098069472531,-0.03929862314909627,0.19033723682729461,0.022515900096789075,0.015002745727623373,0.07565385995084753,-0.04601863550499268,0.11514842804955622,0.29543809051324393,0.04467358024745397,-0.023438170975488528,0.010617704635982722,0.2848203858772612,0.055197041644710065,-0.021251105785254538,6550
0.48920975997841903,0.4230839993942618,0.16287187144202417,-0.07257904145649685,0.26876141318516206,0.07545120730909544,-0.023189854704601134,0.22047357683057972,-0.020398196511293834,0.040302205071250555,0.39368505751928096,0.15293221852723313,-0.038722364224130605,0.05710492715155125,0.3365801303677297,0.2017350243219008,-0.04122181494299122,6566
,,,,,,,,,,,,,,,,,0
0.45737453342921985,0.322753727707892,0.06416842975327901,0.027848489874129773,0.2004425991441677,0.034596543450614935,0.011584142182546565,0.12181868664535074,-0.027975732059510736,-0.030863640779794452,0.3268569534270932,0.07352788661641489,0.003818966665721868,0.03867342664106838,0.2881835267860248,0.10016704765891699,0.00020197298497314834,6574
,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,0
0.5110090208185897,0.25758521521576677,0.1681551501056799,-0.0319808357789657,0.13770892232451631,0.05110558947594062,0.01069724719001272,0.042605898653293096,0.01724519653530619,-0.04555738708199671,0.3021010527862909,0.08728887941163788,-0.001346130684548929,0.04297137436354448,0.2591296784227464,0.11118644141339241,-0.007413178305146824,6586
0.267713375963211,0.4390537700756258,0.08817644215899613,-0.09359233649452725,0.08985618013319546,0.039255728380249995,0.002665710929813187,0.13457942666230507,-0.07582017379708965,0.019221516995526343,0.2655411087240107,0.08733719906718374,-0.05558226645393457,0.015877466306624583,0.24966364241738612,0.12333391819004658,-0.06364207596424011,6592
0.4084942815708595,0.3498008142798793,0.028741065237943814,0.016640753516247886,0.10993916758526642,0.011027939110714183,-0.0019941975032123607,0.07676084095780034,-0.03345825540162144,-0.09451334686615963,0.2894114211453351,0.03884328176881944,-0.00627056646286197,0.016286357652978735,0.2731250634923563,0.045802712418635795,-0.01045535493725647,6495
0.37994891473621534,0.36518493893219306,0.08643048933303446,0.0015444574519653483,0.20904766802662894,0.04654373339962451,0.03500537787890797,0.16017279582578892,0.011860101463504925,0.042515476842112335,0.3180605072316791,0.09771567285281596,0.01613664559812608,0.05692615922547103,0.2611343480062081,0.1218697524200301,0.027073794298625786,6550
0.41196159110219743,0.32916781461724787,0.10850099395387666,0.04214293415770256,0.19406238128396747,0.04064951330899632,0.004182916866157383,0.15312914112160145,-0.03914218242472031,0.07633661082310235,0.31173059566780426,0.1007598827948248,0.0023945561997132103,0.05157721949726901,0.26015337617053524,0.13584756327963574,0.0011590815455356103,6556
,,,,,,,,,,,,,,,,,0
0.410510011714432,0.40378368200361997,0.17174672446496247,-0.04509457997746768,0.24188401845549076,0.07778785751933741,0.0315520921960128,0.148411989884037,-0.043329109434552315,-0.06282805955762323,0.3520592373911809,0.13264885728944564,-0.018957199072002398,0.05684582910872161,0.2952134082824593,0.1677688805603055,-0.020154255539351667,6550
0.3389825211899182,0.38985649311948906,0.11440892749914088,-0.09528725025150309,0.17137643465667943,0.06635773471174032,0.02336901001052809,0.1603988531728769,-0.08167252241268926,0.0028182195329818052,0.3000718163220289,0.11372183846125268,-0.05119692088455475,0.03126245878834897,0.2688093575336799,0.14470109643305024,-0.05195083015305435,6584
0.31796880079208295,0.17677109443118771,0.12876173559252088,-0.04225029393126613,-0.05959380064606042,0.03933999899795864,0.038810056830343484,0.06283492249300496,-0.05821025218915643,0.01306443269498251,0.14504869819240343,0.07697888569449483,-0.020550163096693025,0.0282143612989009,0.11683433689350253,0.1190273058067742,-0.03762019041633829,6547
0.31441752390911354,0.38882740216418726,0.14402537756216516,-0.06867892116642225,0.19376608526350322,0.018141667633737774,0.013887166481657953,0.17442565558935547,-0.058594926901241844,-0.13676524778866825,0.29900367044560133,0.11219756692841946,-0.03779556052866872,0.037201003199875377,0.261802667245726,0.15517431514445656,-0.04742160546582898,6550
0.2784138794570516,0.37684432165567294,0.11736155487438421,0.032636336783114554,0.10521481023535413,0.07850583284506453,0.060115588927213706,0.17749695935936047,0.029034749025882194,0.1779635932008103,0.2534910037826929,0.12445478235960306,0.040595558245403486,0.08252517030250328,0.17096583348018962,0.17911185084469786,0.06323507657095936,6592
0.4395319356105117,0.39855256330505656,0.09691237239048786,-0.022966278235791386,0.21875522850223558,0.07535877741338604,0.0009998237026174078,0.20029193575914186,-0.03557379610747157,-0.04244158723908092,0.35227990913926793,0.12418769518767192,-0.01918008354688185,0.05250380582039504,0.2997761033188729,0.17516616024064688,-0.024741536587316648,6595
